Date,Value
2011-10-14,4.82278032946
2011-10-13,4.27628191602
2011-10-12,3.85399176362
2011-10-11,3.75617739309
2011-10-10,4.54666566184
2011-10-09,4.80268842255
2011-10-08,5.28998608137
2011-10-07,5.63881829733
2011-10-06,5.4653697535
2011-10-05,5.53816741718
2011-10-04,6.15313957863
2011-10-03,5.2664066858
2011-10-02,6.57210495627
2011-10-01,6.457002149
2011-09-30,5.71304234641
2011-09-29,5.64630005255
2011-09-28,5.72852562554
2011-09-27,5.76478030058
2011-09-26,6.32387010647
2011-09-25,6.88882031388
2011-09-24,5.63819932595
2011-09-23,6.57231453436
2011-09-22,6.42602747356
2011-09-21,5.76288304036
2011-09-20,6.37008355795
2011-09-19,5.45178571429
2011-09-18,7.2329004329
2011-09-17,5.0008752629
2011-09-16,5.45938596491
2011-09-15,6.97401821192
2011-09-14,6.99032540397
2011-09-13,6.47851919561
2011-09-12,7.17251712862
2011-09-11,8.10817330582
2011-09-10,6.88436736424
2011-09-09,6.69262042389
2011-09-08,7.05887561487
2011-09-07,7.78972127055
2011-09-06,7.45936635691
2011-09-05,8.96239101772
2011-09-04,8.20017332009
2011-09-03,9.78976486957
2011-09-02,9.95859252566
2011-09-01,7.43499801968
2011-08-31,9.34615384615
2011-08-30,9.04418226485
2011-08-29,7.59629569617
2011-08-28,9.9163616358
2011-08-27,8.54551373784
2011-08-26,10.6112448188
2011-08-25,9.91884343971
2011-08-24,10.196727124
2011-08-23,13.1612727273
2011-08-22,12.7825980565
2011-08-21,11.4324201224
2011-08-20,12.014917614
2011-08-19,10.2478708103
2011-08-18,12.3726726566
2011-08-17,8.97688238189
2011-08-16,8.30731396479
2011-08-15,10.1977369115
2011-08-14,9.08373704238
2011-08-13,8.71653127539
2011-08-12,9.60383843659
2011-08-11,8.73968607689
2011-08-10,10.6068122167
2011-08-09,9.33064366752
2011-08-08,8.07477074543
2011-08-07,9.43131598513
2011-08-06,9.6436440678
2011-08-05,10.9146551724
2011-08-04,9.26976152338
2011-08-03,12.9422274646
2011-08-02,11.2279189833
2011-08-01,14.7731854706
2011-07-31,16.8594103379
2011-07-30,15.3140939597
2011-07-29,14.9025201072
2011-07-28,14.9652084932
2011-07-27,15.2836078761
2011-07-26,14.4977026544
2011-07-25,12.1297575824
2011-07-24,15.6524092541
2011-07-23,12.5772068708
2011-07-22,11.8308003911
2011-07-21,12.5641176928
2011-07-20,11.7659964892
2011-07-19,12.2467707594
2011-07-18,12.8119934026
2011-07-17,12.9670164654
2011-07-16,14.3560030687
2011-07-15,13.3604750869
2011-07-14,12.919277824
2011-07-13,13.5440992167
2011-07-12,12.0048680569
2011-07-11,11.4965900172
2011-07-10,14.0355169418
2011-07-09,14.135405502
2011-07-08,14.0272368627
2011-07-07,11.7895549404
2011-07-06,11.6707681173
2011-07-05,13.3834453484
2011-07-04,13.7132964718
2011-07-03,15.7767966888
2011-07-02,15.2917103871
2011-07-01,16.2192592593
2011-06-30,16.0536165908
2011-06-29,15.1064185863
2011-06-28,12.3389570327
2011-06-27,12.6336772163
2011-06-26,13.2149735599
2011-06-25,14.0012188715
2011-06-24,18.0754851356
2011-06-23,18.1369863014
2011-06-22,17.2253048264
2011-06-21,19.5917832168
2011-06-20,17.8776689129
2011-06-19,18.0510159958
2011-06-18,14.4894802495
2011-06-17,15.1619236231
2011-06-16,17.0855701792
2011-06-15,19.9576629975
2011-06-14,18.7930622123
2011-06-13,24.6041019774
2011-06-12,25.5746991772
2011-06-11,31.2739652392
2011-06-10,35.3240452239
2011-06-09,27.5673543191
2011-06-08,25.7346033965
2011-06-07,18.5651056985
2011-06-06,24.5590314029
2011-06-05,24.2637120451
2011-06-04,21.4940966602
2011-06-03,17.3772151899
2011-06-02,14.0672418611
2011-06-01,13.8041046301
2011-05-31,11.5167654361
2011-05-30,14.2678386763
2011-05-29,15.5845648254
2011-05-28,13.4170567867
2011-05-27,16.1083081406
2011-05-26,21.7855089469
2011-05-25,17.7906205444
2011-05-24,19.1184466019
2011-05-23,17.8916103896
2011-05-22,15.4370864696
2011-05-21,14.6109100788
2011-05-20,16.5799708516
2011-05-19,12.9719586825
2011-05-18,22.322010006
2011-05-17,25.0668627164
2011-05-16,22.9152644231
2011-05-15,24.4585714286
2011-05-14,25.4025523109
2011-05-13,19.30414396
2011-05-12,18.5203284901
2011-05-11,17.3479018949
2011-05-10,16.535239911
2011-05-09,13.7806058989
2011-05-08,14.4722722362
2011-05-07,10.4235536128
2011-05-06,11.0342899969
2011-05-05,11.7459546926
2011-05-04,11.2274688237
2011-05-03,11.1701576507
2011-05-02,12.3566772529
2011-05-01,8.63317340792
2011-04-30,9.55357524615
2011-04-29,7.85518134715
2011-04-28,5.82736318408
2011-04-27,4.07485714286
2011-04-26,6.06725390483
2011-04-25,6.35981995231
2011-04-24,6.17734375
2011-04-23,6.27345
2011-04-22,5.09598938992
2011-04-21,5.17064262552
2011-04-20,2.72085260006
2011-04-19,2.3536445192
2011-04-18,3.45319800812
2011-04-17,4.16275215517
2011-04-16,4.61946212121
2011-04-15,3.67796725637
2011-04-14,2.58595013477
2011-04-13,4.05362903226
2011-04-12,3.71150965825
2011-04-11,3.20214156466
2011-04-10,3.85876956745
2011-04-09,3.49084642653
2011-04-08,3.66741
2011-04-07,3.37712980456
2011-04-06,2.94188632353
2011-04-05,3.1578125
2011-04-04,3.05713364847
2011-04-03,4.1676415471
2011-04-02,4.1756986918
2011-04-01,4.45145417038
2011-03-31,3.66867720762
2011-03-30,3.81746769231
2011-03-29,2.11403087479
2011-03-28,2.04446052632
2011-03-27,3.0181993838
2011-03-26,2.13721794443
2011-03-25,3.45679923335
2011-03-24,3.08751127142
2011-03-23,1.44313186813
2011-03-22,2.19320552195
2011-03-21,0.835025239006
2011-03-20,1.84678010471
2011-03-19,1.44239691715
2011-03-18,2.12762157195
2011-03-17,1.80830614806
2011-03-16,2.00738029039
2011-03-15,1.74683558824
2011-03-14,1.7667896679
2011-03-13,2.21112711111
2011-03-12,2.24070579659
2011-03-11,2.99130156621
2011-03-10,3.47299798793
2011-03-09,3.90838508842
2011-03-08,3.461703083
2011-03-07,5.04023349057
2011-03-06,6.41061508081
2011-03-05,6.25712083813
2011-03-04,4.41056120812
2011-03-03,2.86696868754
2011-03-02,2.69865837256
2011-03-01,3.79819277108
2011-02-28,4.10252528468
2011-02-27,5.75320654578
2011-02-26,6.31696326375
2011-02-25,5.2014995314
2011-02-24,5.19362800204
2011-02-23,4.82142857143
2011-02-22,4.2828482342
2011-02-21,4.15453529711
2011-02-20,5.28623227326
2011-02-19,5.06260575296
2011-02-18,5.4372253116
2011-02-17,5.58859423503
2011-02-16,5.8824900582
2011-02-15,5.07322452581
2011-02-14,5.07894843276
2011-02-13,5.98370450842
2011-02-12,5.44090909091
2011-02-11,3.95070900123
2011-02-10,5.57073954984
2011-02-09,8.28194578896
2011-02-08,9.19239904988
2011-02-07,10.2417727772
2011-02-06,9.39323220537
2011-02-05,9.45637542277
2011-02-04,9.10675381264
2011-02-03,7.19111969112
2011-02-02,6.77769113546
2011-02-01,8.63197969543
2011-01-31,2.06694214876
2011-01-30,1.78665456196
2011-01-29,2.59302325581
2011-01-28,3.54005791506
2011-01-27,3.71022222222
2011-01-26,4.20685279188
2011-01-25,3.43523316062
2011-01-24,2.98875562219
2011-01-23,3.51961789376
2011-01-22,2.46343815514
2011-01-21,3.74021012416
2011-01-20,3.64462809917
2011-01-19,3.1126008273
2011-01-18,3.46777241379
2011-01-17,4.24019607843
2011-01-16,3.36903602726
2011-01-15,3.69098712446
2011-01-14,3.046692607
2011-01-13,2.9474822974
2011-01-12,2.3702351987
2011-01-11,2.1116481775
2011-01-10,2.02293814433
2011-01-09,2.05765699916
2011-01-08,2.22688275862
2011-01-07,2.63454545455
2011-01-06,2.58547058824
2011-01-05,1.88127936242
2011-01-04,1.71439847021
2011-01-03,2.88391981243
2011-01-02,4.55305902192
2011-01-01,4.49491952862
2010-12-31,4.24869050086
2010-12-30,4.4280295203
2010-12-29,4.0383775351
2010-12-28,4.05136986301
2010-12-27,4.20759368836
2010-12-26,3.05306561538
2010-12-25,3.64864864865
2010-12-24,3.24394463668
2010-12-23,3.23822463768
2010-12-22,3.32697160883
2010-12-21,4.30281899351
2010-12-20,2.34073875803
2010-12-19,4.20307129799
2010-12-18,4.22124463519
2010-12-17,4.3851888668
2010-12-16,4.37260038241
2010-12-15,3.62108196721
2010-12-14,2.74450951684
2010-12-13,2.39121438451
2010-12-12,3.5170212766
2010-12-11,3.88194444444
2010-12-10,4.00523560209
2010-12-09,5.78488372093
2010-12-08,5.32762569832
2010-12-07,4.8045620438
2010-12-06,6.04026845638
2010-12-05,6.41399082569
2010-12-04,7.05212686567
2010-12-03,5.96321167883
2010-12-02,5.11122881356
2010-12-01,3.94306930693
2010-11-30,6.34615384615
2010-11-29,6.79862068966
2010-11-28,5.16906564551
2010-11-27,5.31071602041
2010-11-26,1.90230220493
2010-11-25,0.365582865885
2010-11-24,0.952221716988
2010-11-23,6.13278106509
2010-11-22,5.71139240506
2010-11-21,0.188648101754
2010-11-20,0.134860412271
2010-11-19,0.303828741431
2010-11-18,8.78683605991
2010-11-17,7.55939524838
2010-11-16,0.211668321337
2010-11-15,1.68460377358
2010-11-14,8.91754385965
2010-11-13,9.86486486486
2010-11-12,7.25016891892
2010-11-11,6.48951048951
2010-11-10,6.91842741935
2010-11-09,8.82445414847
2010-11-08,9.69578313253
2010-11-07,13.9325564045
2010-11-06,7.52956298201
2010-11-05,6.31467548077
2010-11-04,6.64865929204
2010-11-03,8.2747005988
2010-11-02,5.80282685512
2010-11-01,5.10027472527
2010-10-31,5.82282958199
2010-10-30,5.18648648649
2010-10-29,4.81598712446
2010-10-28,4.085215
2010-10-27,3.539543058
2010-10-26,4.7304526749
2010-10-25,3.28810020877
2010-10-24,3.79598308668
2010-10-23,1.5222905297
2010-10-22,1.65363636364
2010-10-21,2.10938538206
2010-10-20,1.73896103896
2010-10-19,1.29062240664
2010-10-18,2.5999032882
2010-10-17,3.03804123711
2010-10-16,3.16152912621
2010-10-15,3.30555555556
2010-10-14,2.68085106383
2010-10-13,2.29357142857
2010-10-12,2.19390581717
2010-10-11,3.08426724138
2010-10-10,2.76675603217
2010-10-09,2.40334162304
2010-10-08,1.98833819242
2010-10-07,1.49154054054
2010-10-06,1.17911764706
2010-10-05,1.09776628895
2010-10-04,1.15314009662
2010-10-03,0.926359102244
2010-10-02,0.674440219561
2010-10-01,0.858955950266
2010-09-30,1.21937430168
2010-09-29,0.551546783567
2010-09-28,1.45025267666
2010-09-27,1.15845289515
2010-09-26,1.35120737885
2010-09-25,1.39742793792
2010-09-24,1.38452150538
2010-09-23,0.956733524355
2010-09-22,0.679874843554
2010-09-21,0.880825471698
2010-09-20,1.585
2010-09-19,1.93890707965
2010-09-18,1.67439675174
2010-09-17,1.73540897098
2010-09-16,1.5475
2010-09-15,3.65555555556
2010-09-14,1.43014874142
2010-09-13,1.16624311927
2010-09-12,1.69925957143
2010-09-11,1.69662162162
2010-09-10,1.40260714286
2010-09-09,1.37352769679
2010-09-08,1.61395890411
2010-09-07,1.72312730627
2010-09-06,1.81476510067
2010-09-05,1.68148514851
2010-09-04,1.9183041958
2010-09-03,1.6152866242
2010-09-02,1.54186688312
2010-09-01,1.39980392157
2010-08-31,1.22255376344
2010-08-30,1.78489583333
2010-08-29,1.91014925373
2010-08-28,1.6716954023
2010-08-27,1.98797250859
2010-08-26,1.84917005348
2010-08-25,1.90599747475
2010-08-24,2.03445771513
2010-08-23,1.84087403599
2010-08-22,1.88765714286
2010-08-21,1.76859425287
2010-08-20,1.39935929648
2010-08-19,1.30869565217
2010-08-18,1.30550132626
2010-08-17,1.43095170455
2010-08-16,0.0
2010-08-15,0.0
2010-08-14,0.0
2010-08-13,0.0
2010-08-12,0.0
2010-08-11,0.0
2010-08-10,0.0
2010-08-09,0.0
2010-08-08,0.0
2010-08-07,0.0
2010-08-06,0.0
2010-08-05,0.0
2010-08-04,0.0
2010-08-03,0.0
2010-08-02,0.0
2010-08-01,0.0
2010-07-31,0.0
2010-07-30,0.0
2010-07-29,0.0
2010-07-28,0.0
2010-07-27,0.0
2010-07-26,0.0
2010-07-25,0.0
2010-07-24,0.0
2010-07-23,0.0
2010-07-22,0.0
2010-07-21,0.0
2010-07-20,0.0
2010-07-19,0.0
2010-07-18,0.0
2010-07-17,0.0
2010-07-16,0.0
2010-07-15,0.0
2010-07-14,0.0
2010-07-13,0.0
2010-07-12,0.0
2010-07-11,0.0
2010-07-10,0.0
2010-07-09,0.0
2010-07-08,0.0
2010-07-07,0.0
2010-07-06,0.0
2010-07-05,0.0
2010-07-04,0.0
2010-07-03,0.0
2010-07-02,0.0
2010-07-01,0.0
2010-06-30,0.0
2010-06-29,0.0
2010-06-28,0.0
2010-06-27,0.0
2010-06-26,0.0
2010-06-25,0.0
2010-06-24,0.0
2010-06-23,0.0
2010-06-22,0.0
2010-06-21,0.0
2010-06-20,0.0
2010-06-19,0.0
2010-06-18,0.0
2010-06-17,0.0
2010-06-16,0.0
2010-06-15,0.0
2010-06-14,0.0
2010-06-13,0.0
2010-06-12,0.0
2010-06-11,0.0
2010-06-10,0.0
2010-06-09,0.0
2010-06-08,0.0
2010-06-07,0.0
2010-06-06,0.0
2010-06-05,0.0
2010-06-04,0.0
2010-06-03,0.0
2010-06-02,0.0
2010-06-01,0.0
2010-05-31,0.0
2010-05-30,0.0
2010-05-29,0.0
2010-05-28,0.0
2010-05-27,0.0
2010-05-26,0.0
2010-05-25,0.0
2010-05-24,0.0
2010-05-23,0.0
2010-05-22,0.0
2010-05-21,0.0
2010-05-20,0.0
2010-05-19,0.0
2010-05-18,0.0
2010-05-17,0.0
2010-05-16,0.0
2010-05-15,0.0
2010-05-14,0.0
2010-05-13,0.0
2010-05-12,0.0
2010-05-11,0.0
2010-05-10,0.0
2010-05-09,0.0
2010-05-08,0.0
2010-05-07,0.0
2010-05-06,0.0
2010-05-05,0.0
2010-05-04,0.0
2010-05-03,0.0
2010-05-02,0.0
2010-05-01,0.0
2010-04-30,0.0
2010-04-29,0.0
2010-04-28,0.0
2010-04-27,0.0
2010-04-26,0.0
2010-04-25,0.0
2010-04-24,0.0
2010-04-23,0.0
2010-04-22,0.0
2010-04-21,0.0
2010-04-20,0.0
2010-04-19,0.0
2010-04-18,0.0
2010-04-17,0.0
2010-04-16,0.0
2010-04-15,0.0
2010-04-14,0.0
2010-04-13,0.0
2010-04-12,0.0
2010-04-11,0.0
2010-04-10,0.0
2010-04-09,0.0
2010-04-08,0.0
2010-04-07,0.0
2010-04-06,0.0
2010-04-05,0.0
2010-04-04,0.0
2010-04-03,0.0
2010-04-02,0.0
2010-04-01,0.0
2010-03-31,0.0
2010-03-30,0.0
2010-03-29,0.0
2010-03-28,0.0
2010-03-27,0.0
2010-03-26,0.0
2010-03-25,0.0
2010-03-24,0.0
2010-03-23,0.0
2010-03-22,0.0
2010-03-21,0.0
2010-03-20,0.0
2010-03-19,0.0
2010-03-18,0.0
2010-03-17,0.0
2010-03-16,0.0
2010-03-15,0.0
2010-03-14,0.0
2010-03-13,0.0
2010-03-12,0.0
2010-03-11,0.0
2010-03-10,0.0
2010-03-09,0.0
2010-03-08,0.0
2010-03-07,0.0
2010-03-06,0.0
2010-03-05,0.0
2010-03-04,0.0
2010-03-03,0.0
2010-03-02,0.0
2010-03-01,0.0
2010-02-28,0.0
2010-02-27,0.0
2010-02-26,0.0
2010-02-25,0.0
2010-02-24,0.0
2010-02-23,0.0
2010-02-22,0.0
2010-02-21,0.0
2010-02-20,0.0
2010-02-19,0.0
2010-02-18,0.0
2010-02-17,0.0
2010-02-16,0.0
2010-02-15,0.0
2010-02-14,0.0
2010-02-13,0.0
2010-02-12,0.0
2010-02-11,0.0
2010-02-10,0.0
2010-02-09,0.0
2010-02-08,0.0
2010-02-07,0.0
2010-02-06,0.0
2010-02-05,0.0
2010-02-04,0.0
2010-02-03,0.0
2010-02-02,0.0
2010-02-01,0.0
2010-01-31,0.0
2010-01-30,0.0
2010-01-29,0.0
2010-01-28,0.0
2010-01-27,0.0
2010-01-26,0.0
2010-01-25,0.0
2010-01-24,0.0
2010-01-23,0.0
2010-01-22,0.0
2010-01-21,0.0
2010-01-20,0.0
2010-01-19,0.0
2010-01-18,0.0
2010-01-17,0.0
2010-01-16,0.0
2010-01-15,0.0
2010-01-14,0.0
2010-01-13,0.0
2010-01-12,0.0
2010-01-11,0.0
2010-01-10,0.0
2010-01-09,0.0
2010-01-08,0.0
2010-01-07,0.0
2010-01-06,0.0
2010-01-05,0.0
2010-01-04,0.0
2010-01-03,0.0
2010-01-02,0.0
2010-01-01,0.0
2009-12-31,0.0
2009-12-30,0.0
2009-12-29,0.0
2009-12-28,0.0
2009-12-27,0.0
2009-12-26,0.0
2009-12-25,0.0
2009-12-24,0.0
2009-12-23,0.0
2009-12-22,0.0
2009-12-21,0.0
2009-12-20,0.0
2009-12-19,0.0
2009-12-18,0.0
2009-12-17,0.0
2009-12-16,0.0
2009-12-15,0.0
2009-12-14,0.0
2009-12-13,0.0
2009-12-12,0.0
2009-12-11,0.0
2009-12-10,0.0
2009-12-09,0.0
2009-12-08,0.0
2009-12-07,0.0
2009-12-06,0.0
2009-12-05,0.0
2009-12-04,0.0
2009-12-03,0.0
2009-12-02,0.0
2009-12-01,0.0
2009-11-30,0.0
2009-11-29,0.0
2009-11-28,0.0
2009-11-27,0.0
2009-11-26,0.0
2009-11-25,0.0
2009-11-24,0.0
2009-11-23,0.0
2009-11-22,0.0
2009-11-21,0.0
2009-11-20,0.0
2009-11-19,0.0
2009-11-18,0.0
2009-11-17,0.0
2009-11-16,0.0
2009-11-15,0.0
2009-11-14,0.0
2009-11-13,0.0
2009-11-12,0.0
2009-11-11,0.0
2009-11-10,0.0
2009-11-09,0.0
2009-11-08,0.0
2009-11-07,0.0
2009-11-06,0.0
2009-11-05,0.0
2009-11-04,0.0
2009-11-03,0.0
2009-11-02,0.0
2009-11-01,0.0
2009-10-31,0.0
2009-10-30,0.0
2009-10-29,0.0
2009-10-28,0.0
2009-10-27,0.0
2009-10-26,0.0
2009-10-25,0.0
2009-10-24,0.0
2009-10-23,0.0
2009-10-22,0.0
2009-10-21,0.0
2009-10-20,0.0
2009-10-19,0.0
2009-10-18,0.0
2009-10-17,0.0
2009-10-16,0.0
2009-10-15,0.0
2009-10-14,0.0
2009-10-13,0.0
2009-10-12,0.0
2009-10-11,0.0
2009-10-10,0.0
2009-10-09,0.0
2009-10-08,0.0
2009-10-07,0.0
2009-10-06,0.0
2009-10-05,0.0
2009-10-04,0.0
2009-10-03,0.0
2009-10-02,0.0
2009-10-01,0.0
2009-09-30,0.0
2009-09-29,0.0
2009-09-28,0.0
2009-09-27,0.0
2009-09-26,0.0
2009-09-25,0.0
2009-09-24,0.0
2009-09-23,0.0
2009-09-22,0.0
2009-09-21,0.0
2009-09-20,0.0
2009-09-19,0.0
2009-09-18,0.0
2009-09-17,0.0
2009-09-16,0.0
2009-09-15,0.0
2009-09-14,0.0
2009-09-13,0.0
2009-09-12,0.0
2009-09-11,0.0
2009-09-10,0.0
2009-09-09,0.0
2009-09-08,0.0
2009-09-07,0.0
2009-09-06,0.0
2009-09-05,0.0
2009-09-04,0.0
2009-09-03,0.0
2009-09-02,0.0
2009-09-01,0.0
2009-08-31,0.0
2009-08-30,0.0
2009-08-29,0.0
2009-08-28,0.0
2009-08-27,0.0
2009-08-26,0.0
2009-08-25,0.0
2009-08-24,0.0
2009-08-23,0.0
2009-08-22,0.0
2009-08-21,0.0
2009-08-20,0.0
2009-08-19,0.0
2009-08-18,0.0
2009-08-17,0.0
2009-08-16,0.0
2009-08-15,0.0
2009-08-14,0.0
2009-08-13,0.0
2009-08-12,0.0
2009-08-11,0.0
2009-08-10,0.0
2009-08-09,0.0
2009-08-08,0.0
2009-08-07,0.0
2009-08-06,0.0
2009-08-05,0.0
2009-08-04,0.0
2009-08-03,0.0
2009-08-02,0.0
2009-08-01,0.0
2009-07-31,0.0
2009-07-30,0.0
2009-07-29,0.0
2009-07-28,0.0
2009-07-27,0.0
2009-07-26,0.0
2009-07-25,0.0
2009-07-24,0.0
2009-07-23,0.0
2009-07-22,0.0
2009-07-21,0.0
2009-07-20,0.0
2009-07-19,0.0
2009-07-18,0.0
2009-07-17,0.0
2009-07-16,0.0
2009-07-15,0.0
2009-07-14,0.0
2009-07-13,0.0
2009-07-12,0.0
2009-07-11,0.0
2009-07-10,0.0
2009-07-09,0.0
2009-07-08,0.0
2009-07-07,0.0
2009-07-06,0.0
2009-07-05,0.0
2009-07-04,0.0
2009-07-03,0.0
2009-07-02,0.0
2009-07-01,0.0
2009-06-30,0.0
2009-06-29,0.0
2009-06-28,0.0
2009-06-27,0.0
2009-06-26,0.0
2009-06-25,0.0
2009-06-24,0.0
2009-06-23,0.0
2009-06-22,0.0
2009-06-21,0.0
2009-06-20,0.0
2009-06-19,0.0
2009-06-18,0.0
2009-06-17,0.0
2009-06-16,0.0
2009-06-15,0.0
2009-06-14,0.0
2009-06-13,0.0
2009-06-12,0.0
2009-06-11,0.0
2009-06-10,0.0
2009-06-09,0.0
2009-06-08,0.0
2009-06-07,0.0
2009-06-06,0.0
2009-06-05,0.0
2009-06-04,0.0
2009-06-03,0.0
2009-06-02,0.0
2009-06-01,0.0
2009-05-31,0.0
2009-05-30,0.0
2009-05-29,0.0
2009-05-28,0.0
2009-05-27,0.0
2009-05-26,0.0
2009-05-25,0.0
2009-05-24,0.0
2009-05-23,0.0
2009-05-22,0.0
2009-05-21,0.0
2009-05-20,0.0
2009-05-19,0.0
2009-05-18,0.0
2009-05-17,0.0
2009-05-16,0.0
2009-05-15,0.0
2009-05-14,0.0
2009-05-13,0.0
2009-05-12,0.0
2009-05-11,0.0
2009-05-10,0.0
2009-05-09,0.0
2009-05-08,0.0
2009-05-07,0.0
2009-05-06,0.0
2009-05-05,0.0
2009-05-04,0.0
2009-05-03,0.0
2009-05-02,0.0
2009-05-01,0.0
2009-04-30,0.0
2009-04-29,0.0
2009-04-28,0.0
2009-04-27,0.0
2009-04-26,0.0
2009-04-25,0.0
2009-04-24,0.0
2009-04-23,0.0
2009-04-22,0.0
2009-04-21,0.0
2009-04-20,0.0
2009-04-19,0.0
2009-04-18,0.0
2009-04-17,0.0
2009-04-16,0.0
2009-04-15,0.0
2009-04-14,0.0
2009-04-13,0.0
2009-04-12,0.0
2009-04-11,0.0
2009-04-10,0.0
2009-04-09,0.0
2009-04-08,0.0
2009-04-07,0.0
2009-04-06,0.0
2009-04-05,0.0
2009-04-04,0.0
2009-04-03,0.0
2009-04-02,0.0
2009-04-01,0.0
2009-03-31,0.0
2009-03-30,0.0
2009-03-29,0.0
2009-03-28,0.0
2009-03-27,0.0
2009-03-26,0.0
2009-03-25,0.0
2009-03-24,0.0
2009-03-23,0.0
2009-03-22,0.0
2009-03-21,0.0
2009-03-20,0.0
2009-03-19,0.0
2009-03-18,0.0
2009-03-17,0.0
2009-03-16,0.0
2009-03-15,0.0
2009-03-14,0.0
2009-03-13,0.0
2009-03-12,0.0
2009-03-11,0.0
2009-03-10,0.0
2009-03-09,0.0
2009-03-08,0.0
2009-03-07,0.0
2009-03-06,0.0
2009-03-05,0.0
2009-03-04,0.0
2009-03-03,0.0
2009-03-02,0.0
2009-03-01,0.0
2009-02-28,0.0
2009-02-27,0.0
2009-02-26,0.0
2009-02-25,0.0
2009-02-24,0.0
2009-02-23,0.0
2009-02-22,0.0
2009-02-21,0.0
2009-02-20,0.0
2009-02-19,0.0
2009-02-18,0.0
2009-02-17,0.0
2009-02-16,0.0
2009-02-15,0.0
2009-02-14,0.0
2009-02-13,0.0
2009-02-12,0.0
2009-02-11,0.0
2009-02-10,0.0
2009-02-09,0.0
2009-02-08,0.0
2009-02-07,0.0
2009-02-06,0.0
2009-02-05,0.0
2009-02-04,0.0
2009-02-03,0.0
2009-02-02,0.0
2009-02-01,0.0
2009-01-31,0.0
2009-01-30,0.0
2009-01-29,0.0
2009-01-28,0.0
2009-01-27,0.0
2009-01-26,0.0
2009-01-25,0.0
2009-01-24,0.0
2009-01-23,0.0
2009-01-22,0.0
2009-01-21,0.0
2009-01-20,0.0
2009-01-19,0.0
2009-01-18,0.0
2009-01-17,0.0
2009-01-16,0.0
2009-01-15,0.0
2009-01-14,0.0
2009-01-13,0.0
2009-01-12,0.0
2009-01-11,0.0
2009-01-10,0.0
2009-01-09,0.0
2009-01-08,0.0
2009-01-07,0.0
2009-01-06,0.0
2009-01-05,0.0
2009-01-04,0.0
2009-01-03,0.0
